transaction_id,billing_id,zone_id,amount,payment_category,production_share,hoa_share,collector_incentive,payment_method,payment_status,payment_proof,processed_by,transaction_date,user_id,reference_no
AR-2026-00267,BIL-2026-00474,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00267.jpg,COL-2026-0001,2026-05-30 15:45:00,USR-2026-0072,8.57E+11
AR-2026-00268,BIL-2026-00475,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-06-16 08:55:00,USR-2026-0072,7.76E+11
AR-2026-00269,BIL-2026-00476,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00269.jpg,COL-2026-0001,2026-07-30 08:05:00,USR-2026-0072,5.01E+11
AR-2026-00270,BIL-2026-00477,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-14 08:10:00,USR-2026-0073,9.62E+11
AR-2026-00271,BIL-2026-00478,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-14 09:15:00,USR-2026-0073,4.97E+11
AR-2026-00272,BIL-2026-00479,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00272.jpg,COL-2026-0001,2026-03-13 17:10:00,USR-2026-0073,5.08E+11
AR-2026-00273,BIL-2026-00480,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00273.jpg,COL-2026-0001,2026-04-13 17:10:00,USR-2026-0073,4.45E+11
AR-2026-00274,BIL-2026-00481,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00274.jpg,COL-2026-0001,2026-05-29 09:00:00,USR-2026-0073,6.69E+11
AR-2026-00275,BIL-2026-00484,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00275.jpg,COL-2026-0001,2026-01-13 12:20:00,USR-2026-0074,4.16E+11
AR-2026-00276,BIL-2026-00485,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00276.jpg,COL-2026-0001,2026-02-28 11:05:00,USR-2026-0074,5.94E+11
AR-2026-00277,BIL-2026-00486,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-03-16 09:50:00,USR-2026-0074,4.52E+11
AR-2026-00278,BIL-2026-00487,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00278.jpg,COL-2026-0001,2026-04-30 09:40:00,USR-2026-0074,4.30E+11
AR-2026-00279,BIL-2026-00488,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00279.jpg,COL-2026-0001,2026-05-29 13:40:00,USR-2026-0074,3.23E+11
AR-2026-00280,BIL-2026-00489,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00280.jpg,COL-2026-0001,2026-06-28 15:00:00,USR-2026-0074,5.06E+11
AR-2026-00281,BIL-2026-00490,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00281.jpg,COL-2026-0001,2026-07-14 17:05:00,USR-2026-0074,8.93E+11
AR-2026-00282,BIL-2026-00491,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00282.jpg,COL-2026-0001,2026-01-16 14:45:00,USR-2026-0075,4.52E+11
AR-2026-00283,BIL-2026-00492,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00283.jpg,COL-2026-0001,2026-02-28 15:50:00,USR-2026-0075,9.58E+11
AR-2026-00284,BIL-2026-00493,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00284.jpg,COL-2026-0001,2026-03-14 10:30:00,USR-2026-0075,1.64E+11
AR-2026-00285,BIL-2026-00494,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,PENDING,proofs/TRX-00285.jpg,,2026-04-30 10:20:00,USR-2026-0075,3.48E+11
AR-2026-00286,BIL-2026-00498,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00286.jpg,COL-2026-0001,2026-01-15 09:20:00,USR-2026-0076,7.10E+11
AR-2026-00287,BIL-2026-00499,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00287.jpg,COL-2026-0001,2026-02-15 17:40:00,USR-2026-0076,2.87E+11
AR-2026-00288,BIL-2026-00500,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00288.jpg,COL-2026-0001,2026-03-14 10:50:00,USR-2026-0076,7.65E+11
AR-2026-00289,BIL-2026-00501,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00289.jpg,COL-2026-0001,2026-04-13 08:05:00,USR-2026-0076,9.49E+11
AR-2026-00290,BIL-2026-00502,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00290.jpg,COL-2026-0001,2026-05-14 17:30:00,USR-2026-0076,6.46E+11
AR-2026-00291,BIL-2026-00503,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-06-30 12:50:00,USR-2026-0076,3.68E+11
AR-2026-00292,BIL-2026-00504,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00292.jpg,COL-2026-0001,2026-07-31 12:35:00,USR-2026-0076,2.72E+11
AR-2026-00293,BIL-2026-00505,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00293.jpg,COL-2026-0001,2026-01-16 15:15:00,USR-2026-0077,4.44E+11
AR-2026-00294,BIL-2026-00506,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00294.jpg,COL-2026-0001,2026-02-28 13:30:00,USR-2026-0077,6.64E+11
AR-2026-00295,BIL-2026-00507,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00295.jpg,COL-2026-0001,2026-03-15 11:35:00,USR-2026-0077,3.73E+11
AR-2026-00296,BIL-2026-00508,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-01 12:30:00,USR-2026-0077,3.72E+11
AR-2026-00297,BIL-2026-00509,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00297.jpg,COL-2026-0001,2026-05-29 13:45:00,USR-2026-0077,9.38E+11
AR-2026-00298,BIL-2026-00510,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00298.jpg,COL-2026-0001,2026-06-16 15:20:00,USR-2026-0077,6.56E+11
AR-2026-00299,BIL-2026-00511,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00299.jpg,COL-2026-0001,2026-07-14 11:45:00,USR-2026-0077,4.09E+11
AR-2026-00300,BIL-2026-00512,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00300.jpg,COL-2026-0001,2026-01-16 12:40:00,USR-2026-0078,5.73E+11
AR-2026-00301,BIL-2026-00513,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00301.jpg,COL-2026-0001,2026-02-05 13:30:00,USR-2026-0078,1.58E+11
AR-2026-00302,BIL-2026-00514,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00302.jpg,COL-2026-0001,2026-03-14 13:40:00,USR-2026-0078,6.56E+11
AR-2026-00303,BIL-2026-00515,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00303.jpg,COL-2026-0001,2026-04-15 17:50:00,USR-2026-0078,5.30E+11
AR-2026-00304,BIL-2026-00516,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-15 16:25:00,USR-2026-0078,7.62E+11
AR-2026-00305,BIL-2026-00519,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00305.jpg,COL-2026-0001,2026-01-13 08:00:00,USR-2026-0079,9.82E+11
AR-2026-00306,BIL-2026-00520,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-16 10:45:00,USR-2026-0079,4.57E+11
AR-2026-00307,BIL-2026-00521,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-03-30 10:30:00,USR-2026-0079,7.50E+11
AR-2026-00308,BIL-2026-00522,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00308.jpg,COL-2026-0001,2026-04-16 17:20:00,USR-2026-0079,5.04E+11
AR-2026-00309,BIL-2026-00523,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00309.jpg,COL-2026-0001,2026-05-13 14:45:00,USR-2026-0079,8.98E+11
AR-2026-00310,BIL-2026-00524,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00310.jpg,COL-2026-0001,2026-06-30 08:45:00,USR-2026-0079,8.21E+11
AR-2026-00311,BIL-2026-00525,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00311.jpg,COL-2026-0001,2026-07-29 08:45:00,USR-2026-0079,7.94E+11
AR-2026-00312,BIL-2026-00533,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00312.jpg,COL-2026-0001,2026-01-31 10:50:00,USR-2026-0081,2.23E+11
AR-2026-00313,BIL-2026-00534,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00313.jpg,COL-2026-0001,2026-02-16 13:30:00,USR-2026-0081,3.26E+11
AR-2026-00314,BIL-2026-00535,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00314.jpg,COL-2026-0001,2026-03-16 08:55:00,USR-2026-0081,7.15E+11
AR-2026-00315,BIL-2026-00536,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00315.jpg,COL-2026-0001,2026-04-16 16:30:00,USR-2026-0081,6.03E+11
AR-2026-00316,BIL-2026-00537,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00316.jpg,COL-2026-0001,2026-05-30 16:25:00,USR-2026-0081,8.94E+11
AR-2026-00317,BIL-2026-00538,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00317.jpg,COL-2026-0001,2026-06-30 12:45:00,USR-2026-0081,3.75E+11
AR-2026-00318,BIL-2026-00539,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-07-15 11:20:00,USR-2026-0081,3.31E+11
AR-2026-00319,BIL-2026-00540,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00319.jpg,COL-2026-0001,2026-01-31 13:35:00,USR-2026-0083,8.94E+11
AR-2026-00320,BIL-2026-00541,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00320.jpg,COL-2026-0001,2026-02-13 17:50:00,USR-2026-0083,9.99E+11
AR-2026-00321,BIL-2026-00542,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00321.jpg,COL-2026-0001,2026-03-14 12:00:00,USR-2026-0083,1.89E+11
AR-2026-00322,BIL-2026-00543,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00322.jpg,COL-2026-0001,2026-04-16 12:55:00,USR-2026-0083,3.99E+11
AR-2026-00323,BIL-2026-00544,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00323.jpg,COL-2026-0001,2026-05-30 10:05:00,USR-2026-0083,3.65E+11
AR-2026-00324,BIL-2026-00547,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00324.jpg,COL-2026-0001,2026-01-14 11:00:00,USR-2026-0083,8.87E+11
AR-2026-00325,BIL-2026-00548,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-14 08:40:00,USR-2026-0083,5.47E+11
AR-2026-00326,BIL-2026-00554,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00326.jpg,COL-2026-0001,2026-01-31 15:50:00,USR-2026-0084,4.18E+11
AR-2026-00327,BIL-2026-00555,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00327.jpg,COL-2026-0001,2026-02-13 09:50:00,USR-2026-0084,9.14E+11
AR-2026-00328,BIL-2026-00556,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-03-28 10:30:00,USR-2026-0084,1.43E+11
AR-2026-00329,BIL-2026-00557,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-29 15:10:00,USR-2026-0084,4.22E+11
AR-2026-00330,BIL-2026-00558,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00330.jpg,COL-2026-0001,2026-05-28 12:45:00,USR-2026-0084,4.11E+11
AR-2026-00331,BIL-2026-00559,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00331.jpg,COL-2026-0001,2026-06-16 10:40:00,USR-2026-0084,9.90E+11
AR-2026-00332,BIL-2026-00560,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00332.jpg,COL-2026-0001,2026-07-03 15:50:00,USR-2026-0084,1.14E+11
AR-2026-00333,BIL-2026-00561,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-30 17:50:00,USR-2026-0085,7.71E+11
AR-2026-00334,BIL-2026-00562,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00334.jpg,COL-2026-0001,2026-02-28 14:40:00,USR-2026-0085,8.36E+11
AR-2026-00335,BIL-2026-00568,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-03 15:25:00,USR-2026-0086,3.83E+11
AR-2026-00336,BIL-2026-00569,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00336.jpg,COL-2026-0001,2026-02-16 12:25:00,USR-2026-0086,7.30E+11
AR-2026-00337,BIL-2026-00570,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00337.jpg,COL-2026-0001,2026-03-06 11:00:00,USR-2026-0086,4.37E+11
AR-2026-00338,BIL-2026-00571,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-15 09:50:00,USR-2026-0086,5.05E+11
AR-2026-00339,BIL-2026-00572,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00339.jpg,COL-2026-0001,2026-05-29 10:35:00,USR-2026-0086,5.11E+11
AR-2026-00340,BIL-2026-00573,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-06-16 16:50:00,USR-2026-0086,3.74E+11
AR-2026-00341,BIL-2026-00574,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00341.jpg,COL-2026-0001,2026-07-28 16:35:00,USR-2026-0086,1.83E+11
AR-2026-00342,BIL-2026-00575,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-28 08:40:00,USR-2026-0087,7.28E+11
AR-2026-00343,BIL-2026-00576,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00343.jpg,COL-2026-0001,2026-02-14 13:40:00,USR-2026-0087,3.26E+11
AR-2026-00344,BIL-2026-00577,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00344.jpg,COL-2026-0001,2026-03-31 09:40:00,USR-2026-0087,5.98E+11
AR-2026-00345,BIL-2026-00578,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00345.jpg,COL-2026-0001,2026-04-07 15:45:00,USR-2026-0087,8.41E+11
AR-2026-00346,BIL-2026-00579,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-28 14:20:00,USR-2026-0087,3.39E+11
AR-2026-00347,BIL-2026-00580,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00347.jpg,COL-2026-0001,2026-06-13 14:25:00,USR-2026-0087,1.77E+11
AR-2026-00348,BIL-2026-00581,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00348.jpg,COL-2026-0001,2026-07-31 08:20:00,USR-2026-0087,2.49E+11
AR-2026-00349,BIL-2026-00582,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00349.jpg,COL-2026-0001,2026-01-31 13:30:00,USR-2026-0088,5.14E+11
AR-2026-00350,BIL-2026-00583,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-09 10:50:00,USR-2026-0088,2.94E+11
AR-2026-00351,BIL-2026-00584,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00351.jpg,COL-2026-0001,2026-03-31 16:10:00,USR-2026-0088,9.29E+11
AR-2026-00352,BIL-2026-00585,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00352.jpg,COL-2026-0001,2026-04-05 15:50:00,USR-2026-0088,6.86E+11
AR-2026-00353,BIL-2026-00586,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00353.jpg,COL-2026-0001,2026-05-14 11:35:00,USR-2026-0088,3.07E+11
AR-2026-00354,BIL-2026-00587,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-06-30 09:00:00,USR-2026-0088,7.76E+11
AR-2026-00355,BIL-2026-00588,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00355.jpg,COL-2026-0001,2026-07-28 11:15:00,USR-2026-0088,1.37E+11
AR-2026-00356,BIL-2026-00589,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00356.jpg,COL-2026-0001,2026-01-13 11:55:00,USR-2026-0089,3.55E+11
AR-2026-00357,BIL-2026-00590,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-13 10:40:00,USR-2026-0089,9.94E+11
AR-2026-00358,BIL-2026-00596,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-30 17:45:00,USR-2026-0090,4.56E+11
AR-2026-00359,BIL-2026-00597,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00359.jpg,COL-2026-0001,2026-02-14 16:15:00,USR-2026-0090,1.66E+11
AR-2026-00360,BIL-2026-00603,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00360.jpg,COL-2026-0001,2026-01-14 14:40:00,USR-2026-0091,4.82E+11
AR-2026-00361,BIL-2026-00604,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00361.jpg,COL-2026-0001,2026-02-28 16:25:00,USR-2026-0091,2.65E+11
AR-2026-00362,BIL-2026-00605,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00362.jpg,COL-2026-0001,2026-03-14 16:35:00,USR-2026-0091,4.27E+11
AR-2026-00363,BIL-2026-00606,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00363.jpg,COL-2026-0001,2026-04-28 15:00:00,USR-2026-0091,5.59E+11
AR-2026-00364,BIL-2026-00607,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00364.jpg,COL-2026-0001,2026-05-14 14:15:00,USR-2026-0091,8.10E+11
AR-2026-00365,BIL-2026-00608,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00365.jpg,COL-2026-0001,2026-06-08 13:05:00,USR-2026-0091,3.10E+11
AR-2026-00366,BIL-2026-00609,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00366.jpg,COL-2026-0001,2026-07-07 17:45:00,USR-2026-0091,3.06E+11
AR-2026-00367,BIL-2026-00610,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-29 15:15:00,USR-2026-0092,4.32E+11
AR-2026-00368,BIL-2026-00611,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-28 11:15:00,USR-2026-0092,9.21E+11
AR-2026-00369,BIL-2026-00612,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00369.jpg,COL-2026-0001,2026-03-31 11:55:00,USR-2026-0092,5.35E+11
AR-2026-00370,BIL-2026-00613,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00370.jpg,COL-2026-0001,2026-04-30 13:20:00,USR-2026-0092,8.15E+11
AR-2026-00371,BIL-2026-00614,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-15 13:40:00,USR-2026-0092,2.09E+11
AR-2026-00372,BIL-2026-00615,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-06-30 15:25:00,USR-2026-0092,4.45E+11
AR-2026-00373,BIL-2026-00616,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00373.jpg,COL-2026-0001,2026-07-14 10:00:00,USR-2026-0092,7.44E+11
AR-2026-00374,BIL-2026-00617,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00374.jpg,COL-2026-0001,2026-01-16 12:10:00,USR-2026-0093,5.18E+11
AR-2026-00375,BIL-2026-00618,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00375.jpg,COL-2026-0001,2026-02-14 15:40:00,USR-2026-0093,4.72E+11
AR-2026-00376,BIL-2026-00619,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00376.jpg,COL-2026-0001,2026-03-16 15:35:00,USR-2026-0093,4.90E+11
AR-2026-00377,BIL-2026-00620,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-16 10:40:00,USR-2026-0093,1.69E+11
AR-2026-00378,BIL-2026-00621,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00378.jpg,COL-2026-0001,2026-05-13 08:00:00,USR-2026-0093,7.95E+11
AR-2026-00379,BIL-2026-00622,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00379.jpg,COL-2026-0001,2026-06-14 08:15:00,USR-2026-0093,1.66E+11
AR-2026-00380,BIL-2026-00623,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00380.jpg,COL-2026-0001,2026-07-31 15:00:00,USR-2026-0093,5.53E+11
AR-2026-00381,BIL-2026-00631,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-09 12:40:00,USR-2026-0095,6.50E+11
AR-2026-00382,BIL-2026-00632,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-28 10:05:00,USR-2026-0095,2.65E+11
AR-2026-00383,BIL-2026-00633,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-03-15 13:20:00,USR-2026-0095,5.08E+11
AR-2026-00384,BIL-2026-00634,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-29 17:15:00,USR-2026-0095,4.27E+11
AR-2026-00385,BIL-2026-00638,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00385.jpg,COL-2026-0001,2026-01-28 08:05:00,USR-2026-0096,7.07E+11
AR-2026-00386,BIL-2026-00639,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00386.jpg,COL-2026-0001,2026-02-13 10:05:00,USR-2026-0096,8.11E+11
AR-2026-00387,BIL-2026-00640,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00387.jpg,COL-2026-0001,2026-03-28 16:00:00,USR-2026-0096,6.22E+11
AR-2026-00388,BIL-2026-00641,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00388.jpg,COL-2026-0001,2026-04-13 12:40:00,USR-2026-0096,2.93E+11
AR-2026-00389,BIL-2026-00642,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00389.jpg,COL-2026-0001,2026-05-30 08:15:00,USR-2026-0096,4.27E+11
AR-2026-00390,BIL-2026-00643,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00390.jpg,COL-2026-0001,2026-06-14 17:30:00,USR-2026-0096,4.63E+11
AR-2026-00391,BIL-2026-00644,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00391.jpg,COL-2026-0001,2026-07-14 09:40:00,USR-2026-0096,1.57E+11
AR-2026-00392,BIL-2026-00645,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00392.jpg,COL-2026-0001,2026-01-04 09:25:00,USR-2026-0097,5.36E+11
AR-2026-00393,BIL-2026-00646,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00393.jpg,COL-2026-0001,2026-02-28 08:50:00,USR-2026-0097,5.98E+11
AR-2026-00394,BIL-2026-00647,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00394.jpg,COL-2026-0001,2026-03-15 16:30:00,USR-2026-0097,7.43E+11
AR-2026-00395,BIL-2026-00648,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-28 17:20:00,USR-2026-0097,1.80E+11
AR-2026-00396,BIL-2026-00649,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-03 14:55:00,USR-2026-0097,9.12E+11
AR-2026-00397,BIL-2026-00650,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00397.jpg,COL-2026-0001,2026-06-15 09:05:00,USR-2026-0097,5.87E+11
AR-2026-00398,BIL-2026-00651,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00398.jpg,COL-2026-0001,2026-07-15 09:10:00,USR-2026-0097,5.91E+11
AR-2026-00399,BIL-2026-00652,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00399.jpg,COL-2026-0001,2026-01-16 09:00:00,USR-2026-0098,2.01E+11
